name,price,size,area,url,monthly_fee,date_sold
Storskärs­gatan 3,3 300 000 kr,"31 m², 2 rum","Lägenhet, Östermalm Nedre Gärdet",https://www.booli.se/bostad/491527,1 398 kr/mån,2022-07-20
Ruddamms­backen 28,8 000 000 kr,"81 m², 3 rum","Lägenhet, Norra Djurgården",https://www.booli.se/annons/4706484,4 279 kr/mån,2022-07-06
Rådmans­gatan 75,3 800 000 kr,"36 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/714314,1 799 kr/mån,2022-07-27
Norrbacka­gatan 17,9 600 000 kr,"79 m², 3 rum","Lägenhet, Vasastan Birkastan",https://www.booli.se/annons/4596198,3 260 kr/mån,2022-08-11
Svea­vägen 99,4 350 000 kr,"41 m², 2 rum","Lägenhet, Vasastan Odenplan",https://www.booli.se/annons/4727827,1 928 kr/mån,2022-08-22
Bergsunds­gatan 7,2 910 000 kr,"23 m², 1 rum","Lägenhet, Hornstull",https://www.booli.se/annons/4694328,2 180 kr/mån,2022-08-18
Cirkel­vägen 28,4 700 000 kr,"68 m², 3 rum","Lägenhet, Enskede",https://www.booli.se/annons/4322502,4 196 kr/mån,200
Värmlands­vägen 333,5 150 000 kr,"74 m², 3 rum","Radhus, Farsta",https://www.booli.se/bostad/4208020,5 194 kr/mån,228
Mandelbröds­vägen 2,2 700 000 kr,"55 m², 2 rum","Lägenhet, Sköndal",https://www.booli.se/annons/4554198,3 614 kr/mån,6
Bergsråds­vägen 26,3 700 000 kr,"60 m², 3 rum","Lägenhet, Bagarmossen",https://www.booli.se/bostad/77309,3 964 kr/mån,8
Falkholms­gränd 27,2 070 000 kr,"83½ m², 3 rum","Lägenhet, Skärholmen",https://www.booli.se/bostad/569492,6 030 kr/mån,2022-06-20
Larsboda­vägen 53,3 750 000 kr,"89 m², 4 rum","Lägenhet, Farsta",https://www.booli.se/bostad/20986,5 004 kr/mån,106
Franzén­gatan 49,9 860 000 kr,"109½ m², 4 rum","Lägenhet, Hornsbergs Strand",https://www.booli.se/bostad/307293,3 739 kr/mån,35
Ynglinga­gatan 17,4 450 000 kr,"46 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/795988,2 686 kr/mån,2022-08-19
Grubbens­ringen 32B,10 500 000 kr,"103 m², 4 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/154473,7 421 kr/mån,2022-08-19
Kastrup­gatan 11,2 220 000 kr,"77 m², 3 rum","Lägenhet, Kista",https://www.booli.se/bostad/631543,4 727 kr/mån,2022-08-18
Luftskepps­gatan 4,2 525 000 kr,"62 m², 2 rum","Lägenhet, Skarpnäck",https://www.booli.se/bostad/111372,4 164 kr/mån,2022-08-11
Glidflykts­gatan 5,4 470 000 kr,"110 m², 4 rum","Lägenhet, Skarpnäck",https://www.booli.se/bostad/393247,6 769 kr/mån,2022-08-19
Pilot­gatan 22,2 500 000 kr,"71 m², 3 rum","Lägenhet, Skarpnäck",https://www.booli.se/bostad/698977,4 307 kr/mån,127
Pilot­gatan 20,2 625 000 kr,"61½ m², 2 rum","Lägenhet, Skarpnäck",https://www.booli.se/bostad/698967,3 726 kr/mån,2022-08-22
Karlsviks­gatan 18,3 810 000 kr,"36 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4677388,1 013 kr/mån,2022-08-19
Maltesholms­vägen 164A,2 975 000 kr,"68 m², 2 rum","Lägenhet, Hässelby Strand",https://www.booli.se/bostad/4205776,4 142 kr/mån,1
Bennebols­gatan 42,2 995 000 kr,"79½ m², 3 rum","Lägenhet, Spånga Solhem",https://www.booli.se/bostad/562250,4 966 kr/mån,2022-08-19
Vattenlednings­vägen 53,1 850 000 kr,"24 m², 1 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4729336,1 386 kr/mån,2022-08-23
Mörsils­gatan 30,1 860 000 kr,"40 m², 2 rum","Lägenhet, Vällingby Centrum",https://www.booli.se/bostad/681353,2 003 kr/mån,2022-07-28
Geijers­vägen 14,6 495 000 kr,"80½ m², 3½ rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4629017,3 699 kr/mån,2022-08-22
Vantörs­vägen 277,4 700 000 kr,"94½ m², 4 rum","Lägenhet, Hägersten",https://www.booli.se/bostad/589743,4 373 kr/mån,2022-08-23
Scheele­gatan 38A,10 400 000 kr,"123 m², 5 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4669809,5 681 kr/mån,2022-08-22
Örhänge­vägen 20,6 300 000 kr,"70 m², 5 rum","Villa, Solberga",https://www.booli.se/bostad/2207509,N/A,2022-08-23
Sandfjärds­gatan 124,3 200 000 kr,"75½ m², 4 rum","Lägenhet, Årsta",https://www.booli.se/annons/4659942,5 090 kr/mån,2022-08-23
Industri­gatan 5,3 750 000 kr,"36 m², 1½ rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4722342,1 260 kr/mån,2022-08-22
Pastell­vägen 13,2 450 000 kr,"25 m², 1 rum","Lägenhet, Blåsut",https://www.booli.se/annons/4710401,1 641 kr/mån,2022-08-23
Skebokvarns­vägen 294,1 605 000 kr,"26 m², 1 rum","Lägenhet, Högdalen",https://www.booli.se/annons/4111648,1 650 kr/mån,2022-08-23
Beckom­berga Skogs­väg 4,3 750 000 kr,"70 m², 3 rum","Lägenhet, Bromma",https://www.booli.se/bostad/3987175,4 081 kr/mån,2022-08-22
Sankt Eriks­gatan 59,9 500 000 kr,"95 m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/720955,2 824 kr/mån,2022-08-22
Skulptör­vägen 14,3 310 000 kr,"53 m², 2 rum","Lägenhet, Globen",https://www.booli.se/bostad/4192682,3 149 kr/mån,2022-08-22
Lux­gatan 5,4 130 000 kr,3 rum,"Lägenhet, Lilla Essingen",https://www.booli.se/annons/4626084,2 639 kr/mån,2022-08-23
Förskotts­vägen 5,3 200 000 kr,"56 m², 3 rum","Lägenhet, Hägerstensåsen",https://www.booli.se/annons/4722837,3 500 kr/mån,2022-08-22
Labrador­gatan 26,4 150 000 kr,"43½ m², 2 rum","Lägenhet, Norra Djurgårdsstaden",https://www.booli.se/annons/4622862,2 234 kr/mån,2022-08-22
Svandamms­vägen 3,1 955 000 kr,"22 m², 1 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4722501,1 714 kr/mån,2022-08-23
Högalids­gatan 48A,6 600 000 kr,"60 m², 2 rum","Lägenhet, Södermalm Högalid",https://www.booli.se/bostad/126790,2 872 kr/mån,2022-08-22
Blekinge­gatan 36,2 600 000 kr,"24 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4701847,1 155 kr/mån,2022-08-22
Midsommar­vägen 19,3 125 000 kr,"43 m², 2 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/3541908,3 182 kr/mån,2022-08-22
Norrbacka­gatan 7,2 555 000 kr,"18 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4719205,675 kr/mån,2022-08-22
Vapen­gatan 6,3 345 000 kr,"44 m², 2 rum","Lägenhet, Aspudden",https://www.booli.se/bostad/783830,3 012 kr/mån,2022-08-22
Lingonris­gränd 17,5 500 000 kr,"128 m², 5 rum","Parhus, Hässelby",https://www.booli.se/annons/4686336,5 718 kr/mån,2022-08-22
Kellgrens­gatan 10,5 980 000 kr,"78½ m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4721710,4 525 kr/mån,2022-08-22
Helgdags­vägen 21,2 730 000 kr,"62½ m², 2 rum","Lägenhet, Hökarängen",https://www.booli.se/bostad/432497,3 975 kr/mån,2022-08-22
Kronobergs­gatan 20,2 870 000 kr,"16 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/3988990,1 121 kr/mån,2022-08-22
Fyrskepps­vägen 134,2 900 000 kr,"56 m², 2 rum","Lägenhet, Kärrtorp",https://www.booli.se/annons/4680851,3 975 kr/mån,2022-08-22
Garage­vägen 26,3 100 000 kr,"41 m², 2 rum","Lägenhet, Blåsut",https://www.booli.se/bostad/4101731,2 241 kr/mån,2022-08-22
Klas Klättermus gata 7,3 495 000 kr,"64 m², 2 rum","Lägenhet, Annedal",https://www.booli.se/bostad/634639,3 404 kr/mån,2022-08-22
Karlbergs­vägen 57,2 900 000 kr,"20 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4726913,1 005 kr/mån,2022-08-22
Nyängs­vägen 27,8 200 000 kr,"93 m², 5 rum","Lägenhet, Bromma",https://www.booli.se/annons/4685444,4 240 kr/mån,2022-08-22
Maria Ban­gata 9,4 850 000 kr,"59 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4511424,2 933 kr/mån,2022-02-03
Vinodlar­gatan 1,5 200 000 kr,"71½ m², 3 rum","Lägenhet, Liljeholmskajen",https://www.booli.se/bostad/729454,4 043 kr/mån,2022-08-22
Högbergs­gatan 50,8 000 000 kr,"78 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4656767,1 790 kr/mån,2022-06-29
Kammakar­gatan 21,6 300 000 kr,"47 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4681790,3 283 kr/mån,2022-08-15
Prästgårds­gränd 11,2 795 000 kr,"63 m², 2 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4727641,3 314 kr/mån,2022-08-22
Alströmer­gatan 32M,3 200 000 kr,"28 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/3932495,1 534 kr/mån,2022-08-22
Anders Reimers väg 13,4 200 000 kr,"42 m², 1½ rum","Lägenhet, Södermalm",https://www.booli.se/annons/4149833,3 018 kr/mån,2022-07-07
Schlyters­vägen 64,2 580 000 kr,"33 m², 1 rum","Lägenhet, Hägersten",https://www.booli.se/annons/4646760,1 998 kr/mån,2022-07-07
Observatorie­gatan 9,6 000 000 kr,"58 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4555802,2 867 kr/mån,2022-08-18
Laxholms­backen 36,3 900 000 kr,118 m²,"Radhus, Vårberg",https://www.booli.se/bostad/2208098,N/A,2022-06-24
Ekhags­vägen 9,3 495 000 kr,"51 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/bostad/4010459,3 585 kr/mån,2022-08-22
Åsögatan 176,3 300 000 kr,"34½ m², 1½ rum","Lägenhet, Södermalm",https://www.booli.se/annons/4727896,1 793 kr/mån,2022-08-22
Trumslagar­gatan 22,1 950 000 kr,"28 m², 1½ rum","Lägenhet, Älvsjö",https://www.booli.se/bostad/3995888,1 859 kr/mån,N/A
Ola Hanssons­gatan 1,2 910 000 kr,"28 m², 1½ rum","Lägenhet, Kristineberg",https://www.booli.se/bostad/692548,1 921 kr/mån,51
Pil­gatan 21,6 300 000 kr,"66 m², 2½ rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4640329,3 365 kr/mån,2022-06-10
Bergsunds­gatan 7,3 850 000 kr,"42 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4564190,2 793 kr/mån,2022-06-10
Arbetar­gatan 28A,5 900 000 kr,"68 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4677947,2 499 kr/mån,19
Inedals­gatan 25,5 700 000 kr,"55 m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/131283,2 752 kr/mån,2022-08-18
Scheele­gatan 38A,6 300 000 kr,"77 m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4640136,3 703 kr/mån,2022-08-16
Karla­vägen 82,4 875 000 kr,"39 m², 1½ rum","Lägenhet, Östermalm",https://www.booli.se/bostad/423983,1 554 kr/mån,2022-08-19
Ragunda­gatan 8,6 500 000 kr,"75 m², 5 rum","Villa, Vällingby",https://www.booli.se/annons/4642921,N/A,2022-08-16
Ola Hanssons­gatan 9,3 215 000 kr,"31 m², 1½ rum","Lägenhet, Kristineberg",https://www.booli.se/annons/4727274,2 090 kr/mån,2022-08-19
Hjalmar Söder­bergs väg 10,4 720 000 kr,"53 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4632499,3 156 kr/mån,2022-08-18
Årsta­vägen 103,3 200 000 kr,"58½ m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4733589,3 591 kr/mån,2022-08-18
Borens­vägen 38,2 870 000 kr,"43 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4567971,3 047 kr/mån,2022-08-19
Borens­vägen 42,2 100 000 kr,"25 m², 1 rum","Lägenhet, Årsta",https://www.booli.se/annons/4397670,2 141 kr/mån,2022-08-22
Register­vägen 22,2 570 000 kr,"40 m², 2 rum","Lägenhet, Abrahamsberg",https://www.booli.se/bostad/705064,1 939 kr/mån,2022-08-15
Tors­gatan 42C,4 200 000 kr,"39½ m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4724190,2 304 kr/mån,2022-08-16
Surbrunns­gatan 19,2 700 000 kr,"24 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4671315,1 337 kr/mån,2022-08-10
Källvrets­slingan 15,3 100 000 kr,"63½ m², 3 rum","Lägenhet, Sköndal",https://www.booli.se/annons/4681468,3 559 kr/mån,2022-08-19
Lindhagens­terrassen 9,4 980 000 kr,"59½ m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4735216,2 506 kr/mån,2022-08-18
Hägerstens­vägen 163,3 865 000 kr,"50 m², 2 rum","Lägenhet, Aspudden",https://www.booli.se/bostad/3929209,3 273 kr/mån,2022-08-19
Björketorps­vägen 9,3 750 000 kr,"77 m², 3 rum","Lägenhet, Norra Ängby Björketorp",https://www.booli.se/bostad/620252,4 240 kr/mån,2022-08-18
Student­backen 1,4 400 000 kr,"54½ m², 2 rum","Lägenhet, Gärdet",https://www.booli.se/annons/4730646,3 013 kr/mån,2022-08-19
Beckom­berga Allé 11,7 500 000 kr,"143½ m², 5 rum","Radhus, Beckomberga",https://www.booli.se/bostad/4261724,6 021 kr/mån,2022-08-18
Roslags­gatan 25,3 700 000 kr,"36 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/305717,2 405 kr/mån,2022-08-18
Åkerhielms­gatan 24,3 900 000 kr,"65 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/796468,4 162 kr/mån,2022-08-19
Kärr­gränd 97,4 900 000 kr,"116 m², 6 rum","Radhus, Vällingby",https://www.booli.se/bostad/1722340,N/A,2022-08-21
Tomtebobarnens gata 9,4 055 000 kr,"85½ m², 3½ rum","Lägenhet, Bromma",https://www.booli.se/annons/4286286,3 861 kr/mån,2022-08-21
Vintrosa­gatan 3,2 200 000 kr,"50 m², 2 rum","Lägenhet, Hagsätra",https://www.booli.se/annons/4435227,2 577 kr/mån,2022-08-18
Nickel­gränd 6,5 160 000 kr,"149 m², 5 rum","Lägenhet, Vällingby",https://www.booli.se/bostad/682697,6 655 kr/mån,2022-08-19
Sjösa­vägen 19,3 100 000 kr,"76 m², 3½ rum","Lägenhet, Bandhagen",https://www.booli.se/annons/4705222,4 178 kr/mån,2022-08-18
Sjöfarts­gatan 10,9 900 000 kr,"104 m², 4 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/bostad/4003583,5 634 kr/mån,2022-08-21
Abrahamsbergs­vägen 41,3 100 000 kr,"48 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/annons/4711551,3 186 kr/mån,39
Kallfors­vägen 37,2 700 000 kr,"68 m², 3 rum","Lägenhet, Stockholm",https://www.booli.se/bostad/331494,3 914 kr/mån,N/A
Ingemars­gatan 3A,3 650 000 kr,"37 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4607867,1 927 kr/mån,2022-08-21
Lotta Svärds gränd 7,4 200 000 kr,"75 m², 3 rum","Lägenhet, Hägersten",https://www.booli.se/annons/4387346,3 859 kr/mån,2022-08-19
Lützen­gatan 10,21 700 000 kr,"132 m², 4 rum","Lägenhet, Östermalm",https://www.booli.se/bostad/665565,3 355 kr/mån,2022-08-20
Hekla­gatan 57I,1 555 000 kr,"31½ m², 1 rum","Lägenhet, Högst",https://www.booli.se/annons/4685962,2 013 kr/mån,2022-07-10
Nyboda­ringen 25,5 750 000 kr,"90 m², 3 rum","Lägenhet, Liljeholmen - Nybodahöjden",https://www.booli.se/annons/4686364,6 521 kr/mån,2022-08-08
Lindhagens­gatan 139B,7 300 000 kr,"70½ m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/557735,3 049 kr/mån,2022-08-21
Våffel­vägen 12,6 200 000 kr,"84 m², 6 rum","Villa, Sköndal",https://www.booli.se/annons/4716909,N/A,2022-08-19
Tors­gatan 78,6 400 000 kr,"71 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4710454,3 737 kr/mån,38
Metar­gatan 5,3 875 000 kr,"40 m², 1½ rum","Lägenhet, Södermalm",https://www.booli.se/annons/4731186,2 173 kr/mån,2022-08-12
Årsta­vägen 99,3 410 000 kr,"54 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/bostad/158133,3 591 kr/mån,2022-08-20
Wargentins­gatan 2,5 700 000 kr,"56 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4721567,1 654 kr/mån,2022-08-21
Skebokvarns­vägen 282,2 365 000 kr,"58 m², 2 rum","Lägenhet, Högdalen",https://www.booli.se/bostad/800147,3 068 kr/mån,2022-08-21
Birger Sjöbergs väg 1,6 700 000 kr,"81 m², 4 rum","Lägenhet, Fredhäll",https://www.booli.se/annons/4725443,3 467 kr/mån,2022-08-20
Manhems­gatan 7,2 850 000 kr,"35 m², 1 rum","Lägenhet, Aspudden",https://www.booli.se/annons/4733115,2 033 kr/mån,2022-08-21
Värmlands­vägen 199,5 400 000 kr,"95 m², 4 rum","Radhus, Farsta",https://www.booli.se/bostad/2212951,N/A,2022-08-20
Margaretha Krooks gata 5,7 170 000 kr,"80 m², 4 rum","Lägenhet, Hägersten",https://www.booli.se/annons/4707716,4 048 kr/mån,2022-08-20
Terräng­vägen 59,3 000 000 kr,"55 m², 2½ rum","Lägenhet, Västertorp",https://www.booli.se/annons/4719013,2 714 kr/mån,2022-08-21
Åsögatan 163,3 400 000 kr,"40 m², 1½ rum","Lägenhet, Katarina",https://www.booli.se/annons/4728028,1 195 kr/mån,2022-08-20
Farsta­vägen 89,2 900 000 kr,"79½ m², 4 rum","Lägenhet, Farsta",https://www.booli.se/bostad/569864,3 971 kr/mån,2022-08-21
Olof Dalins väg 18,8 500 000 kr,"101 m², 4 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4698599,6 708 kr/mån,2022-08-20
Nävekvarns­vägen 32,8 000 000 kr,"126 m², 5 rum","Villa, Örby",https://www.booli.se/bostad/2213150,N/A,2022-08-21
Hökmosse­vägen 36,2 025 000 kr,"40 m², 2 rum","Lägenhet, Hökmossen",https://www.booli.se/annons/4722322,2 680 kr/mån,2022-08-19
Tallbacks­vägen 24,2 750 000 kr,"49½ m², 2 rum","Lägenhet, Bromma",https://www.booli.se/annons/4613233,3 193 kr/mån,2022-08-20
Hallebergs­vägen 26,3 500 000 kr,"55 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/annons/4632024,3 134 kr/mån,2022-08-05
Bords­vägen 37,2 850 000 kr,"52 m², 2 rum","Lägenhet, Gubbängen",https://www.booli.se/annons/4659184,3 053 kr/mån,2022-06-11
Toffel­backen 17,4 300 000 kr,"104 m², 4 rum","Lägenhet, Hägersten",https://www.booli.se/annons/2225763,4 981 kr/mån,2022-08-19
Gröndals­vägen 80B,3 980 000 kr,"43 m², 2 rum","Lägenhet, Gröndal",https://www.booli.se/annons/4733885,10 m²,2022-08-20
Karaff­gatan 2,8 600 000 kr,"107 m², 4 rum","Lägenhet, Liljeholmskajen",https://www.booli.se/annons/4727224,4 777 kr/mån,2022-08-20
Kungs­klippan 22,3 600 000 kr,"43 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4658842,3 418 kr/mån,2022-08-20
Kölna­gatan 14,8 700 000 kr,"93 m², 4 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/annons/4733152,5 218 kr/mån,2022-08-20
Henriksdals­allén 31,10 100 000 kr,"116½ m², 4 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/bostad/720445,4 694 kr/mån,2022-08-20
Russin­vägen 5,2 950 000 kr,"35 m², 2½ rum","Lägenhet, Hökarängen",https://www.booli.se/annons/4709057,9 m²,2022-08-20
Tegnér­gatan 29,17 000 000 kr,"192 m², 6½ rum","Lägenhet, Vasastan",https://www.booli.se/annons/4674399,5 960 kr/mån,2022-08-20
Nypon­gränd 4,2 600 000 kr,"32 m², 1 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/2403368,1 980 kr/mån,2022-08-20
Alsätra­vägen 200,5 800 000 kr,"129 m², 6 rum","Villa, Sätra",https://www.booli.se/bostad/2196073,N/A,2022-08-17
Forsskåls­gatan 10,2 565 000 kr,"33 m², 2 rum","Lägenhet, Johanneshov",https://www.booli.se/bostad/151171,2 250 kr/mån,2022-08-20
Sol­berga Hag­väg 11,2 530 000 kr,"63 m², 2 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4722301,3 080 kr/mån,2022-08-18
Lotta Svärds gränd 9,3 350 000 kr,"66 m², 3 rum","Lägenhet, Fruängen",https://www.booli.se/annons/4624509,3 890 kr/mån,2022-08-18
Stöttings­gränd 8,3 395 000 kr,"72 m², 3 rum","Lägenhet, Västertorp",https://www.booli.se/annons/4709308,3 935 kr/mån,2022-08-17
Perrong­gatan 7,2 300 000 kr,"38 m², 1 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4722294,2 346 kr/mån,2022-08-19
Förlanda­gränd 62,2 650 000 kr,"71 m², 3½ rum","Lägenhet, Östberga",https://www.booli.se/bostad/4206174,3 875 kr/mån,2022-08-20
Lunda­gatan 48B,2 930 000 kr,"30 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/664034,1 640 kr/mån,2022-08-19
Kyndelsmässo­gränd 5,2 750 000 kr,"39 m², 1 rum","Lägenhet, Midsommarkransen",https://www.booli.se/bostad/649915,1 977 kr/mån,2022-06-27
Karlbergs­vägen 87A,3 500 000 kr,"32 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/4011212,1 768 kr/mån,2022-08-09
Sågar­gatan 14,2 300 000 kr,"21 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/759295,1 421 kr/mån,2022-08-19
Stam­gatan 33,1 825 000 kr,"48 m², 2 rum","Lägenhet, Älvsjö",https://www.booli.se/bostad/746274,3 564 kr/mån,2022-08-19
Fridhems­gatan 29A,3 825 000 kr,"39 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4640688,2 297 kr/mån,2022-08-19
Vänskaps­vägen 53,3 500 000 kr,"48 m², 2½ rum","Lägenhet, Stora Essingen",https://www.booli.se/bostad/792113,3 324 kr/mån,2022-08-19
Eva Bonniers gata 6,2 900 000 kr,"59 m², 2 rum","Lägenhet, Hägersten",https://www.booli.se/annons/4713089,3 283 kr/mån,2022-08-19
Skanör­vägen 14,4 910 000 kr,"76 m², 3 rum","Lägenhet, Björkhagen",https://www.booli.se/annons/4711373,4 496 kr/mån,2022-08-19
Bjurholms­plan 17,3 330 000 kr,"29 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/145548,1 526 kr/mån,2022-08-18
Upplands­gatan 71,6 060 000 kr,"57 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4711809,1 889 kr/mån,2022-08-18
Gammelgårds­vägen 21,3 300 000 kr,"47 m², 2 rum","Lägenhet, Stora Essingen",https://www.booli.se/bostad/390345,1 935 kr/mån,2022-08-19
Sankt Eriks­gatan 97,9 700 000 kr,"99 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4709755,3 944 kr/mån,2022-08-19
Sysslomans­gatan 24,2 900 000 kr,"24 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/759137,1 230 kr/mån,N/A
John Ericssons­gatan 18,6 500 000 kr,"72 m², 2½ rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4677270,3 039 kr/mån,2022-08-19
Sysslomans­gatan 8,9 800 000 kr,"86 m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4717521,4 116 kr/mån,28
Rosenlunds­gatan 18,3 330 000 kr,"36 m², 1½ rum","Lägenhet, Södermalm",https://www.booli.se/bostad/711281,2 032 kr/mån,2022-08-19
Katarina Ban­gata 65,11 200 000 kr,"115 m², 5 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4650909,5 940 kr/mån,2022-08-19
Klint­backen 8,3 750 000 kr,"64 m², 2½ rum","Lägenhet, Bromma",https://www.booli.se/annons/4691657,3 396 kr/mån,2022-08-19
Mäster Davids gränd 38,3 400 000 kr,"107½ m², 4 rum","Radhus, Hässelby Norra Villastad",https://www.booli.se/annons/4733747,5 089 kr/mån,2022-08-19
Rindögatan 10,3 050 000 kr,"30 m², 1 rum","Lägenhet, Östermalm",https://www.booli.se/bostad/707004,1 768 kr/mån,2022-08-19
Tidelius­gränd 11,4 000 000 kr,"42 m², 2 rum","Lägenhet, Södermalm Katarina",https://www.booli.se/annons/4629684,2 702 kr/mån,2022-08-19
Gustav III:s väg 11,3 450 000 kr,"55 m², 3 rum","Lägenhet, Bromma",https://www.booli.se/bostad/327544,3 409 kr/mån,2022-08-19
